step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
3040.0,240,2461.0,4.634651600753296,3.2963442844144497,16,1172.0,0.1571337348054719,16,929.0,0.19673477359378685,6,42.0,0.37611274990793375,2,4.0,0.5682187837479201,27,813.0,0.12052924794104732,14,1145.0,0.11688817133062186,22,1346.0,0.18495876419221108,3,33.0,0.4603987998787692,32,1630.0,0.12422228034557355,12,574.0,0.1830528282652897,35,1702.0,0.08595402102528865,11,674.0,0.19964608545091847,12,877.0,0.32476229707620313,13,595.0,0.4362767941771002,14,839.0,0.18730549243771102,5,369.0,0.12708642279465662,240,12744.0
3045.0,247,2515.0,4.754253308128544,2.9291011639969944,13,1129.0,0.1816285978095516,15,852.0,0.12869311066096983,9,79.0,0.13265571826250394,2,14.0,0.0,22,738.0,0.2698904463163115,13,1102.0,0.2089657342464469,28,1473.0,0.13768954042851342,6,48.0,0.23589156166025493,27,1549.0,0.12163496131380985,18,662.0,0.15984011767409675,34,1641.0,0.02714075788941578,10,726.0,0.13356019424413837,10,925.0,0.24254763468070462,8,418.0,0.308605733293455,21,932.0,0.13437326094371005,11,414.0,0.12441357590936651,247,12702.0
3050.0,230,2389.0,4.533206831119545,3.103896738472961,15,1174.0,0.20442947941189815,15,924.0,0.1533636782343285,11,130.0,0.33292731132624515,0,2.0,0.4432540567741189,17,790.0,0.23728803028781317,11,943.0,0.2548166813926523,30,1624.0,0.046668717270989105,2,46.0,0.18401115601305956,21,1240.0,0.18312949481931717,18,752.0,0.32296882803468074,25,1332.0,0.1688906540531239,11,774.0,0.17559529999383708,11,983.0,0.17270288382602889,5,396.0,0.22438461709493007,23,912.0,0.055093850004222004,15,480.0,0.21336741901279527,230,12502.0
3055.0,221,2332.0,4.433460076045628,3.141880601901022,15,1237.0,0.21173508859544304,14,995.0,0.1729025014669046,12,190.0,0.35399299178915095,0,2.0,0.8258895621670632,12,849.0,0.12560612855661482,12,991.0,0.15755223682348302,29,1592.0,0.021242229150016587,2,22.0,0.4636621320379863,14,1234.0,0.22044931191017003,20,845.0,0.17371362923771413,14,1225.0,0.29090454790961273,12,712.0,0.21820838027541375,16,1051.0,0.1245954715803215,6,418.0,0.2586459105225818,22,792.0,0.07494307986315847,21,579.0,0.24797087247883343,221,12734.0
3060.0,221,2009.0,3.8709055876685934,3.1863586216964808,18,1103.0,0.15868992861209308,22,1086.0,0.15049999795643643,7,186.0,0.20025810762597507,0,6.0,0.8093385512711818,12,908.0,0.15157438863982012,11,1053.0,0.16175652597950008,20,1365.0,0.14421927614549704,0,8.0,0.8455115279936618,12,1296.0,0.18648060364953725,20,789.0,0.1316564758018664,11,1268.0,0.23534477812413396,7,551.0,0.23910823221702177,21,1146.0,0.14463235949417985,15,475.0,0.15807133931353531,17,882.0,0.1704197428031669,28,702.0,0.08098767429781847,221,12824.0
3065.0,222,1969.0,3.7433460076045626,3.3501255960441916,15,937.0,0.1464877465059413,23,1018.0,0.1324934975644225,5,87.0,0.2188415225206509,2,9.0,0.6812745459561016,15,874.0,0.17723992107163808,16,1120.0,0.2518604686792901,11,949.0,0.23257483080023994,0,4.0,0.8358217923014585,14,1360.0,0.21012326055360322,12,611.0,0.2091682184213517,9,1143.0,0.1401358329787535,7,575.0,0.15172481890216732,27,1269.0,0.16664638872430015,19,565.0,0.00031623779874211214,14,943.0,0.2085191078490015,33,864.0,0.040410170050974324,222,12328.0
3070.0,217,2066.0,3.8981132075471696,2.8470264668760463,16,1000.0,0.1579463972639013,19,1105.0,0.12111009615530693,3,95.0,0.261062661607189,1,13.0,0.5115799503602328,14,756.0,0.167507467325898,21,1214.0,0.15128261723251282,5,983.0,0.2124233182763387,2,9.0,0.5090193863361688,22,1452.0,0.15413749646162941,4,635.0,0.25457031987417783,9,886.0,0.11845176000542558,10,618.0,0.09794096776679946,34,1419.0,0.10113318638716805,13,523.0,0.0726553849828479,11,866.0,0.12742993343055828,33,1031.0,0.15221164199851764,217,12605.0
3075.0,218,2216.0,4.196969696969697,2.7242442193045875,15,1067.0,0.168744107999649,22,1210.0,0.12472620373732493,4,89.0,0.5379714996357551,1,6.0,0.26971194413983046,12,807.0,0.08650917626021515,22,1185.0,0.044711612047677166,9,1016.0,0.3178537240361528,5,28.0,0.3732334891277709,22,1351.0,0.09755801606729005,9,666.0,0.2373017469519464,3,896.0,0.220658657275639,14,678.0,0.20019776315698043,29,1392.0,0.05599540977331362,3,344.0,0.4067710293415921,14,873.0,0.08362683426011756,34,1200.0,0.14632341861342713,218,12808.0
3080.0,206,1948.0,3.654784240150094,3.167209843109847,19,1146.0,0.15691231278800438,14,1104.0,0.13866496324141814,1,52.0,0.41699147651713725,7,30.0,0.24547458101266473,12,851.0,0.1293293500119611,22,1020.0,0.0826027592363734,8,893.0,0.3396561538726265,5,41.0,0.4748347399088555,18,1021.0,0.1743480660516199,9,597.0,0.32516806941746934,9,898.0,0.21136532898699048,18,711.0,0.18943752824078564,21,1183.0,0.0893181144358635,2,311.0,0.5529791517244959,10,927.0,0.15126562804539073,31,1207.0,0.04580610538621044,206,11992.0
3085.0,194,1638.0,3.033333333333333,3.1822663458843956,21,1079.0,0.13134800162261695,11,881.0,0.17993946832993687,4,25.0,0.4402393886329968,8,69.0,0.47467736845590586,17,918.0,0.1778795154438512,13,1096.0,0.11161605630372463,6,628.0,0.16583509343640762,3,31.0,0.60324545516757,11,1076.0,0.22203885248688987,7,420.0,0.25593546098288983,10,816.0,0.11249913049351794,22,818.0,0.096152109035812,14,1185.0,0.1231638792334855,7,332.0,0.24034899703082654,15,970.0,0.18212811326672435,25,1053.0,0.07614146480125654,194,11397.0
3090.0,188,1445.0,2.6465201465201464,2.9516189739980954,17,1156.0,0.10364472467117342,11,926.0,0.15605547134751097,6,54.0,0.5839980601543456,2,68.0,0.5188008233293265,24,1023.0,0.19505257415379587,9,1145.0,0.1113217005200008,5,582.0,0.12996443548181605,2,26.0,0.4140860080888858,10,1117.0,0.21255699299121966,3,377.0,0.271252592250521,11,747.0,0.08546741879708114,30,967.0,0.03323223805616055,11,1239.0,0.23033677985755047,13,392.0,0.04876732724931957,21,1059.0,0.0997742901683597,13,1002.0,0.11738498780954161,188,11880.0
3095.0,222,1751.0,3.2010968921389398,3.010177669611617,22,1243.0,0.12849184035264005,14,988.0,0.17207344669957758,2,48.0,0.35653410190676116,1,27.0,0.3566756057921475,28,1139.0,0.11941293593545312,14,1203.0,0.20544115089254744,9,616.0,0.17960503679488993,6,37.0,0.16105075318885625,14,1172.0,0.18310790437863275,8,399.0,0.2559939073564368,10,788.0,0.17919329535306106,29,1103.0,0.13747455879055104,8,1123.0,0.33060115470414003,19,482.0,0.21311272653612573,29,1190.0,0.03397777941347974,9,1033.0,0.1402471626524483,222,12591.0
3100.0,249,2372.0,4.336380255941499,3.2134375610973787,17,1163.0,0.1341924148974141,11,895.0,0.2073088500486846,6,36.0,0.17057847857204367,6,24.0,0.001105114067565346,35,1297.0,0.06729895850419806,19,1287.0,0.16562930457674005,8,519.0,0.24668925222065305,10,80.0,0.21290447772914142,20,1265.0,0.1493552145971352,13,453.0,0.17789423376900704,12,829.0,0.18410355720349134,30,1222.0,0.1541589638807147,7,876.0,0.24173496749789145,19,575.0,0.36227669858537453,30,1087.0,0.12232581036481785,6,945.0,0.288739356049975,249,12553.0
3105.0,261,3096.0,5.76536312849162,3.263554387471044,13,983.0,0.1447596700208619,11,697.0,0.1917143100264044,8,74.0,0.36184549516797754,1,31.0,0.4948228051091558,36,1477.0,0.01615395429489844,26,1398.0,0.05527286056586121,4,332.0,0.3992024504899724,11,141.0,0.31710928000971145,28,1391.0,0.12538824659399314,19,541.0,0.1610162500345586,16,847.0,0.13680061634331186,34,1374.0,0.04208832743977276,7,840.0,0.2291940167913805,20,669.0,0.16724757767592666,24,1203.0,0.14412440090387357,3,778.0,0.37106485572253645,261,12776.0
3110.0,261,3646.0,6.802238805970149,3.006010956614431,10,1030.0,0.16919617323841257,8,677.0,0.19387802836403784,8,114.0,0.48350961150687494,0,6.0,0.7960379320596014,31,1495.0,0.13794496988167382,30,1545.0,0.07174066419491097,2,311.0,0.34010604305822967,11,196.0,0.3603661817621582,34,1549.0,0.1005649692966718,19,636.0,0.16840535584390615,23,954.0,0.04471209608229088,35,1553.0,0.025988448285862432,7,866.0,0.2500980872694132,21,647.0,0.12690598660328997,20,1306.0,0.0510058062118664,2,743.0,0.33612377305245333,261,13628.0
3115.0,260,3576.0,6.7727272727272725,3.0615492869123417,14,1083.0,0.19214298187809103,10,719.0,0.22148747351811757,11,158.0,0.40494597266664256,1,9.0,0.22739298326543947,23,1338.0,0.19329294516932696,24,1504.0,0.21261204434531653,7,339.0,0.17677418456108096,16,266.0,0.26549230687639586,31,1510.0,0.11833590347806262,19,733.0,0.14734149472552657,27,1072.0,0.13195018394414637,30,1541.0,0.14060042259804506,15,926.0,0.11526908045930172,13,498.0,0.2052916415959659,13,1220.0,0.06964961231765358,6,774.0,0.26802926635870883,260,13690.0
3120.0,251,3379.0,6.473180076628353,3.357278479389137,14,981.0,0.16624522312671317,14,780.0,0.18561513925276207,15,225.0,0.3518014742098839,6,31.0,0.0010774248694342054,20,1439.0,0.09495827709286296,19,1257.0,0.23785330829316587,14,390.0,0.3260074647860652,18,351.0,0.08148329081925337,23,1279.0,0.14065393698238157,19,830.0,0.2766751654887495,29,1194.0,0.1619246741746112,20,1328.0,0.2533857940136682,21,1008.0,0.16220890361310286,5,278.0,0.3225442143588298,6,886.0,0.26010589987496424,8,716.0,0.1604797647533395,251,12973.0
3125.0,232,3307.0,6.311068702290076,3.11237422155911,12,758.0,0.1652239400651323,19,869.0,0.16498295633708163,15,302.0,0.36713210845257926,0,31.0,0.22483570040500359,21,1547.0,0.07429871753712926,13,1252.0,0.1499416899806768,16,466.0,0.28174523463786577,18,445.0,0.037932768315557905,17,939.0,0.22169014319263916,21,930.0,0.2252539063618093,29,1328.0,0.08120386279114535,13,981.0,0.24791026237834413,18,942.0,0.09711824013354323,3,274.0,0.3259643102794723,8,828.0,0.323988994350853,9,576.0,0.13443984344359833,232,12468.0
3130.0,207,2738.0,5.2251908396946565,3.036304910440831,9,792.0,0.17899691700264656,26,986.0,0.11482556575586532,10,295.0,0.1444544184634426,0,6.0,0.8071346719311816,17,1613.0,0.1640675491092022,10,1310.0,0.13948863766104339,16,442.0,0.22720846294678176,18,539.0,0.23873380446663825,9,741.0,0.34222794382906263,20,862.0,0.17780127180263017,33,1486.0,0.01992383339035592,5,1017.0,0.22503267165700325,14,712.0,0.0930040333535975,7,281.0,0.3737447985510802,8,859.0,0.2844437136167047,5,554.0,0.16112556770440536,207,12495.0
3135.0,213,2232.0,4.2272727272727275,3.4216659014016675,10,832.0,0.17927349729711164,29,931.0,0.1067966318432373,9,224.0,0.1173029160671215,0,8.0,0.8463508035664378,23,1681.0,0.18969530797124606,13,1366.0,0.20149782074526038,10,319.0,0.1937047634959,12,526.0,0.36585096213780544,4,671.0,0.36229831832579584,19,643.0,0.149640854520717,32,1479.0,0.12449375553477883,5,1034.0,0.23747158539304938,13,721.0,0.12075226148664056,13,331.0,0.1836571286988694,13,914.0,0.1873705858141245,8,565.0,0.2581869131120352,213,12245.0
3140.0,203,1755.0,3.292682926829268,3.2156766796405827,13,829.0,0.1716824155044953,23,1045.0,0.13768710834406261,3,206.0,0.2013465539924786,2,11.0,0.6376082067255725,28,1802.0,0.13991187476257627,13,1248.0,0.1869105641623134,4,300.0,0.19890644232154933,6,352.0,0.15964246933782708,8,666.0,0.34752565077022535,14,714.0,0.17087284597215488,26,1608.0,0.17002132120348112,7,945.0,0.16411055577612724,9,773.0,0.23865446513732003,18,417.0,0.04666265810009611,15,879.0,0.09617239613832046,14,629.0,0.26428639640711615,203,12424.0
3145.0,230,1855.0,3.4543761638733708,3.1505283138550553,20,910.0,0.13533973219631598,20,1143.0,0.1638490528639876,9,213.0,0.038353792053428364,2,15.0,0.2677405845215188,33,1775.0,0.07690044924841846,12,959.0,0.19733841305222527,7,315.0,0.41444277551690045,2,334.0,0.20631075258300796,15,716.0,0.20296017689533147,12,780.0,0.19613419200474566,25,1734.0,0.0811300442446064,4,727.0,0.25995574075924116,13,829.0,0.2913211236990046,21,519.0,0.18620195204226142,14,740.0,0.2207765841102257,21,718.0,0.20963529016064883,230,12427.0
3150.0,245,2110.0,3.951310861423221,2.8637794163714525,22,997.0,0.10840375318831849,12,1093.0,0.14968872358696575,15,274.0,0.0007331346111465203,5,23.0,0.19605422492606206,27,1493.0,0.07420248496916038,9,929.0,0.3263859519176321,14,366.0,0.23342004265815813,8,349.0,0.32940111742746686,20,806.0,0.1343177042186502,14,844.0,0.15176537546117685,22,1854.0,0.04451023010169162,2,735.0,0.3182381401276392,14,767.0,0.21896000719803568,21,626.0,0.2240206474604089,12,733.0,0.26066230059128703,28,839.0,0.007010071453645294,245,12728.0
3155.0,257,2591.0,4.870300751879699,2.9782983038916084,26,1111.0,0.10267461329231602,9,833.0,0.20190529396494747,15,349.0,6.947348506112372e-06,0,22.0,0.3564162884228925,15,1493.0,0.22786564476271293,12,974.0,0.26527462378948424,15,341.0,0.05930679724804474,14,410.0,0.30644282210057205,22,917.0,0.24514346267299986,20,936.0,0.15258086172746146,18,1748.0,0.1713245251635751,9,765.0,0.22819314315525793,17,605.0,0.13394082841537552,21,729.0,0.2318905071710171,13,778.0,0.190163104392821,31,993.0,0.10648323423449789,257,13004.0
3160.0,253,3028.0,5.69172932330827,3.0422853909152887,29,1252.0,0.10312744709512982,8,858.0,0.23787780986659693,9,323.0,0.04936214639599869,3,17.0,0.5842758750838739,12,1537.0,0.2657437503611929,10,862.0,0.13487319787040497,10,267.0,0.13075501961803873,17,486.0,0.29458302080830934,24,1031.0,0.12912783916097498,21,901.0,0.1519983674610177,14,1376.0,0.27666705855654744,14,831.0,0.2093836245669003,18,622.0,0.15299910962446928,24,839.0,0.09410214771594531,8,713.0,0.102558148506515,32,1157.0,0.20174624835352067,253,13072.0
3165.0,251,3497.0,6.573308270676692,3.148698843777842,34,1409.0,0.07760026482024429,8,893.0,0.2281551908828364,0,179.0,0.4740037929680937,0,10.0,0.6439119195943727,13,1594.0,0.19503320914839328,14,663.0,0.16891037091478492,3,280.0,0.2824254026541763,18,577.0,0.07867724574767951,29,1171.0,0.09024479235126888,17,739.0,0.2065556437645137,14,1341.0,0.22418937552046592,22,926.0,0.1850039666058982,8,659.0,0.2131002019190761,28,971.0,0.03335174339436745,9,655.0,0.1210155733076365,34,1316.0,0.12234675772464311,251,13383.0
3170.0,248,3971.0,7.422429906542056,3.191091778848919,36,1585.0,0.09226391469611168,9,808.0,0.22233970460917388,0,61.0,0.7760824096701181,0,4.0,0.7183254125693541,14,1487.0,0.09097392550156434,7,647.0,0.19821847524484282,10,308.0,0.14650627860305412,23,683.0,0.1629533547475824,29,1320.0,0.13373175673357407,7,717.0,0.24244088128430943,11,1405.0,0.20726650812287067,21,907.0,0.21265208671372965,14,705.0,0.2268105677355626,28,1115.0,0.035838771568241126,8,689.0,0.21665222014505836,31,1321.0,0.06651549550876493,248,13762.0
3175.0,229,3590.0,6.722846441947565,3.393887662152012,30,1574.0,0.12011917733272681,5,605.0,0.24990393756319226,1,58.0,0.7272300421511564,3,4.0,0.5280106396830015,13,1209.0,0.2008391653971381,8,660.0,0.21907402414875357,10,286.0,0.13740469253651108,23,802.0,0.20479009987587185,23,1260.0,0.17760607347412113,8,745.0,0.27015215554281247,7,1281.0,0.2281407328369606,13,748.0,0.19860819375653888,22,788.0,0.2039751952415672,22,1095.0,0.17775888630704698,15,722.0,0.21338692165553216,26,1071.0,0.06209043732728667,229,12908.0
3180.0,200,2804.0,5.250936329588015,3.676529237277108,23,1362.0,0.18004458249304256,4,619.0,0.2889095177404641,3,72.0,0.7429897711523515,5,28.0,0.3804601675162512,11,947.0,0.2881907461529443,14,710.0,0.09795708294881023,6,160.0,0.3414191095592776,23,913.0,0.19396503943796364,20,1027.0,0.177866929141921,8,670.0,0.2692032770030071,5,995.0,0.1794577068098797,7,725.0,0.1963928290125346,22,755.0,0.047167403820552366,12,898.0,0.3030323186401078,19,801.0,0.10843208368384451,18,833.0,0.17160407804830036,200,11515.0
3185.0,182,2126.0,3.9152854511970534,3.41762516959766,17,1048.0,0.2040119444575324,8,646.0,0.2264594277750005,5,92.0,0.45619920656589497,5,53.0,0.2379014346529842,9,966.0,0.16311720241163963,16,661.0,0.10186583322484655,1,180.0,0.4894694901285465,26,1034.0,0.01616071693246162,14,1101.0,0.18671004920194018,6,476.0,0.218024749660879,4,1013.0,0.11217241347081655,8,760.0,0.24501700567321116,20,607.0,0.08654417663027829,7,941.0,0.2789596653844512,31,934.0,0.039163799433643655,5,802.0,0.3506622571977229,182,11314.0
3190.0,181,1782.0,3.312267657992565,3.500625016786108,7,1089.0,0.2708352430316136,14,649.0,0.19176847553848755,9,136.0,0.08058445565264878,0,44.0,0.5815117843001255,10,1004.0,0.1842427270867538,12,481.0,0.22414887891261806,6,201.0,0.48862236254321034,25,1010.0,0.047987663267254815,11,1159.0,0.19867769115997222,4,485.0,0.20982731643993047,8,1051.0,0.09750969833642713,14,817.0,0.22888962676231003,13,670.0,0.22624516276850196,9,981.0,0.10402885198921327,32,1089.0,0.09615460586826305,7,785.0,0.38357427288693313,181,11651.0
3195.0,203,1699.0,3.199623352165725,3.7277457231680273,8,1108.0,0.2865925322788553,13,557.0,0.1435897742828264,10,123.0,0.20979072621032557,0,4.0,0.7095884367174904,16,1076.0,0.23047550244186424,8,262.0,0.3846265159135607,14,257.0,0.3427854346541482,15,819.0,0.24975971044289685,15,1221.0,0.15762840992907048,9,518.0,0.21674816484683715,8,932.0,0.21738572218696492,15,749.0,0.08800009120168788,8,715.0,0.27848184047206587,15,1047.0,0.18477598394797437,36,1245.0,0.09065615864959532,13,831.0,0.21098207953781817,203,11464.0
3200.0,209,1742.0,3.2379182156133828,3.5203172949149395,8,1013.0,0.23709041841598555,12,609.0,0.1814078878953463,0,65.0,0.49363480511309815,1,7.0,0.6206309237062292,17,995.0,0.18982090640201382,3,281.0,0.45032841810657953,19,344.0,0.1055126450125405,7,733.0,0.3149562152915872,17,1145.0,0.14618968881565236,15,584.0,0.1767811844231302,4,718.0,0.29695569116288417,15,567.0,0.16483716720069594,16,776.0,0.19007420788334606,23,1144.0,0.21158573573801223,32,1250.0,0.018331370797648183,20,919.0,0.07051189322833776,209,11150.0
3205.0,227,1976.0,3.6934579439252335,3.298962492381761,6,875.0,0.22635158177434953,14,667.0,0.17258092186561413,1,32.0,0.5929818205894468,6,26.0,0.621231779444863,15,776.0,0.10707991348314522,8,315.0,0.3123696694273834,25,458.0,0.00121837675116885,6,762.0,0.20762252627376987,15,926.0,0.2019780385418183,22,680.0,0.2503099244089612,7,635.0,0.20060728991068025,8,553.0,0.22945405315853662,21,871.0,0.05200379222375103,28,1269.0,0.1329143659283044,28,1097.0,0.10330712289125653,17,889.0,0.1679164764431588,227,10831.0
3210.0,222,2099.0,3.916044776119403,2.970432265172043,6,891.0,0.1512547485125263,17,748.0,0.12813770477644895,2,32.0,0.5817475612509844,2,32.0,0.575076743553773,14,838.0,0.10694199231768237,14,373.0,0.16357424320244057,22,499.0,0.04893869300144554,13,819.0,0.10436504998850206,8,834.0,0.2354565047275733,20,675.0,0.14246710218764,8,673.0,0.12898017154861002,10,582.0,0.2795560095111763,29,1002.0,0.015691854776750044,28,1409.0,0.06222801771970248,17,1183.0,0.22735182666231027,12,743.0,0.226107690879626,222,11333.0
3215.0,229,2257.0,4.226591760299626,3.3578890218331003,10,929.0,0.171475157119838,23,846.0,0.14553220200557038,4,47.0,0.5335855995925287,6,27.0,0.2977967808734704,14,909.0,0.1887823383423735,20,463.0,0.029129007428106746,12,435.0,0.2788352657377133,19,904.0,0.2684395740470261,6,865.0,0.24720986981519927,19,570.0,0.19699563100686787,6,601.0,0.27056832433401906,13,635.0,0.21801095553419791,28,1008.0,0.12929233630073614,28,1551.0,0.07644801059100527,14,1242.0,0.22261464044406665,7,729.0,0.3615231797857875,229,11761.0
3220.0,231,2433.0,4.513914656771799,3.367206160075344,13,853.0,0.188866004468715,29,986.0,0.12410181774801281,6,70.0,0.0833262230486868,11,67.0,0.24040342915514268,10,810.0,0.3145112337815722,21,475.0,0.17030364642573032,7,482.0,0.3933730895356212,25,1015.0,0.23302592057452504,13,909.0,0.21383311595551135,9,581.0,0.23973033086440335,3,407.0,0.30623323540033154,14,563.0,0.15452713686191374,19,891.0,0.26010220294269654,28,1695.0,0.08315512353494109,16,1315.0,0.12602556614417035,7,756.0,0.31620494504053726,231,11875.0
3225.0,249,2783.0,5.106422018348624,2.8553588046156504,15,872.0,0.13590823776772665,35,1149.0,0.09769435344247954,10,113.0,0.10473223522138592,11,122.0,0.14674512440694293,9,571.0,0.246171976014715,11,399.0,0.34967265284479937,10,513.0,0.30200085413844563,29,1149.0,0.24117274162693977,14,822.0,0.1447111012218316,8,617.0,0.2625821618288342,3,360.0,0.18390865989005778,19,646.0,0.12483636796937625,14,910.0,0.18755835549453884,32,1844.0,0.10927449519979224,16,1235.0,0.10742009459602955,13,814.0,0.1684944477166478,249,12136.0
3230.0,263,3223.0,5.86,2.730222898592447,16,928.0,0.12073793238603477,30,1157.0,0.11402168233636394,11,168.0,0.3276399449794285,11,177.0,0.0,9,549.0,0.1397182732219495,10,448.0,0.3127487566804503,15,575.0,0.08364755915218175,29,1294.0,0.16639748623793332,11,616.0,0.2521494469392398,14,673.0,0.24786940450408934,7,390.0,0.11920502280510484,18,723.0,0.0918329714286511,11,971.0,0.15031214463845297,35,2013.0,0.15105281292417003,15,1030.0,0.22797854448487553,21,907.0,0.16637218343730956,263,12619.0
3235.0,263,3613.0,6.474910394265233,2.931874807910173,18,999.0,0.13872137049491712,24,1007.0,0.1507841608711646,11,227.0,0.3437135553343062,5,173.0,0.34022699429744885,12,597.0,0.16958477175184533,9,497.0,0.19299533636857152,22,669.0,0.06964243222660468,29,1439.0,0.1003271628631343,3,582.0,0.3439634109235459,15,638.0,0.17024821723678038,16,455.0,0.22531129858346774,18,810.0,0.04318029074401473,14,1033.0,0.11206815512021435,35,2184.0,0.07095692009563963,14,960.0,0.2019461992009129,18,878.0,0.20659145086202604,263,13148.0
3240.0,261,3603.0,6.456989247311828,3.1596755942024157,23,1097.0,0.10768668102899917,14,1030.0,0.19738778161853743,7,205.0,0.39127531690694173,0,96.0,0.6828118125837684,10,533.0,0.22287269757561687,9,476.0,0.11611444400028113,27,799.0,0.08614616694093039,29,1584.0,0.058506210306038094,8,607.0,0.23840484806234521,15,502.0,0.18650919869116409,22,553.0,0.24036141072037348,22,911.0,0.04452312565484855,19,1055.0,0.17591919159936378,30,2113.0,0.0729820946618837,12,1022.0,0.133431200382509,14,704.0,0.2923874048118705,261,13287.0
3245.0,254,3337.0,6.0343580470162745,3.149554481699144,28,1222.0,0.10055646629243871,13,1086.0,0.21432390409931792,4,118.0,0.37435814283416385,3,67.0,0.6016778714749411,9,389.0,0.2101693341450685,9,350.0,0.18182927168219665,28,939.0,0.07164371175637783,24,1502.0,0.08427310974833428,14,663.0,0.18789170648748404,10,551.0,0.20354444287123175,29,677.0,0.14574990815098596,23,851.0,0.16371464877214864,19,1093.0,0.24478987799226717,22,1805.0,0.09042977261099745,13,1080.0,0.1627339829280628,6,622.0,0.2128691898629811,254,13015.0
3250.0,246,3116.0,5.665454545454545,3.0807011673792513,35,1385.0,0.09707868853745766,10,1001.0,0.22405277836359094,2,102.0,0.27895107984970013,3,82.0,0.5285168239427764,10,366.0,0.1225244317031673,6,374.0,0.24660735584923266,32,1095.0,0.027511529963362688,15,1257.0,0.24797463797739466,20,757.0,0.1601567852952779,10,597.0,0.2259548339444737,30,684.0,0.091215729358393,17,682.0,0.24491212906534657,20,1188.0,0.19112582381116044,16,1306.0,0.261443794419626,14,1000.0,0.18290475562016137,6,649.0,0.19976439707376173,246,12525.0
3255.0,244,2674.0,4.861818181818182,2.9916189552416066,31,1374.0,0.11445964222040254,7,795.0,0.2304509381712321,9,114.0,0.35036963348575884,0,40.0,0.24073824356441342,13,405.0,0.10130901489482194,11,405.0,0.2290520038338242,29,1118.0,0.15776169330530498,6,1130.0,0.2533150210049292,25,878.0,0.18289897258200044,15,661.0,0.13346044952585523,30,773.0,0.07221427847062918,13,748.0,0.14981244714200392,26,1304.0,0.12294240148606032,5,1325.0,0.3502322162380293,11,830.0,0.15764052185309832,13,703.0,0.21809574679923974,244,12603.0
3260.0,237,2543.0,4.640510948905109,3.070505309037141,24,1177.0,0.15092807394004606,4,705.0,0.2736528198176901,12,169.0,0.3462145067007086,0,2.0,0.6884073653542173,13,415.0,0.16207748250972512,10,384.0,0.14689102758408987,19,937.0,0.2611584672426665,7,1158.0,0.19338273081704227,29,1011.0,0.08831132346165252,22,757.0,0.10102450251504032,21,887.0,0.047311240298782246,12,811.0,0.11004495923021268,27,1435.0,0.06961450963172638,7,1339.0,0.32202727509637713,11,886.0,0.11522746450582225,19,783.0,0.20098751392247471,237,12856.0
3265.0,259,2825.0,5.136363636363637,2.902414562062842,20,1110.0,0.18367440353016104,7,731.0,0.2508180342458972,8,155.0,0.2239419206038326,2,9.0,0.6327323866003833,20,473.0,0.15624033777983862,10,433.0,0.06552855453479509,14,952.0,0.1965306076011107,13,1210.0,0.1099453209057779,33,1172.0,0.10401169282250783,25,881.0,0.15838412806221236,18,956.0,0.05082861693109451,12,812.0,0.2332830658072654,24,1405.0,0.1324842348746069,14,1400.0,0.21172175293505935,14,950.0,0.19207719282288763,25,897.0,0.15502550378848937,259,13546.0
3270.0,259,2794.0,5.14548802946593,2.8086617493406885,10,1161.0,0.20367572692772576,12,778.0,0.21141403461948452,6,95.0,0.24735546224925992,4,27.0,0.6649936327506553,26,590.0,0.11182308891995987,11,465.0,0.1747601115256929,10,1005.0,0.15257966884926516,19,1287.0,0.11699403778771442,27,1164.0,0.1118682725789304,20,853.0,0.13258335127905088,21,1045.0,0.04595130659471348,14,824.0,0.24549633172555282,20,1194.0,0.14115508597392382,21,1491.0,0.13372603463019705,10,880.0,0.2815046618281077,28,1035.0,0.05312343779591985,259,13894.0
3275.0,255,2762.0,5.058608058608058,2.8163105184095087,11,1188.0,0.24611120703911601,12,723.0,0.17774605115267483,5,99.0,0.11435781149384038,4,47.0,0.6488368762872287,29,639.0,0.030611492837816313,15,525.0,0.20544102449349103,7,924.0,0.15267801095383898,26,1408.0,0.19495828445049632,19,974.0,0.1947004404084625,12,692.0,0.30328155784329414,20,983.0,0.14771908919950483,19,904.0,0.17404126360127897,14,1203.0,0.11803797924442809,27,1615.0,0.013125420834130578,7,682.0,0.17438248311920224,28,1179.0,0.12020267494321561,255,13785.0
